site_no,site_name,timestamp_utc,region,flow_cfs,p90_flow_cfs,ratio,high_flow,pct_change_1h,pct_change_3h,pct_change_6h
1636316,"SPOUT RUN AT RT 621 NEAR MILLWOOD, VA",2025-11-17 03:00:00+00:00,north,7.93,16.080000000000016,0.493159203980099,False,6.4429530201342216,-6.042654028436017,
1636316,"SPOUT RUN AT RT 621 NEAR MILLWOOD, VA",2025-11-17 03:15:00+00:00,north,6.97,16.080000000000016,0.4334577114427856,False,-6.442953020134235,-17.417061611374407,
1636316,"SPOUT RUN AT RT 621 NEAR MILLWOOD, VA",2025-11-17 03:30:00+00:00,north,6.97,16.080000000000016,0.4334577114427856,False,-6.442953020134235,-22.209821428571438,
1636316,"SPOUT RUN AT RT 621 NEAR MILLWOOD, VA",2025-11-17 03:45:00+00:00,north,6.97,16.080000000000016,0.4334577114427856,False,-6.442953020134235,-17.417061611374407,
1636316,"SPOUT RUN AT RT 621 NEAR MILLWOOD, VA",2025-11-17 04:00:00+00:00,north,7.45,16.080000000000016,0.46330845771144236,False,6.886657101865143,-11.729857819905206,
1636316,"SPOUT RUN AT RT 621 NEAR MILLWOOD, VA",2025-11-17 04:15:00+00:00,north,6.97,16.080000000000016,0.4334577114427856,False,-12.105926860025221,-17.417061611374407,
1636316,"SPOUT RUN AT RT 621 NEAR MILLWOOD, VA",2025-11-17 04:30:00+00:00,north,6.97,16.080000000000016,0.4334577114427856,False,-6.442953020134235,-22.209821428571438,
1636316,"SPOUT RUN AT RT 621 NEAR MILLWOOD, VA",2025-11-17 04:45:00+00:00,north,6.97,16.080000000000016,0.4334577114427856,False,-6.442953020134235,-17.417061611374407,
1636316,"SPOUT RUN AT RT 621 NEAR MILLWOOD, VA",2025-11-17 05:15:00+00:00,north,6.97,16.080000000000016,0.4334577114427856,False,-6.442953020134235,-17.417061611374407,
1636316,"SPOUT RUN AT RT 621 NEAR MILLWOOD, VA",2025-11-17 05:30:00+00:00,north,6.97,16.080000000000016,0.4334577114427856,False,-6.442953020134235,-12.105926860025221,
1636316,"SPOUT RUN AT RT 621 NEAR MILLWOOD, VA",2025-11-17 05:45:00+00:00,north,6.97,16.080000000000016,0.4334577114427856,False,-6.442953020134235,-17.417061611374407,
1636316,"SPOUT RUN AT RT 621 NEAR MILLWOOD, VA",2025-11-17 06:00:00+00:00,north,7.45,16.080000000000016,0.46330845771144236,False,0.0,-6.052963430012605,
1636316,"SPOUT RUN AT RT 621 NEAR MILLWOOD, VA",2025-11-17 06:15:00+00:00,north,6.97,16.080000000000016,0.4334577114427856,False,-12.105926860025221,-12.105926860025221,
1636316,"SPOUT RUN AT RT 621 NEAR MILLWOOD, VA",2025-11-17 06:30:00+00:00,north,6.97,16.080000000000016,0.4334577114427856,False,0.0,-12.105926860025221,
1636316,"SPOUT RUN AT RT 621 NEAR MILLWOOD, VA",2025-11-17 06:45:00+00:00,north,6.97,16.080000000000016,0.4334577114427856,False,0.0,-17.417061611374407,
1636316,"SPOUT RUN AT RT 621 NEAR MILLWOOD, VA",2025-11-17 07:00:00+00:00,north,7.45,16.080000000000016,0.46330845771144236,False,6.886657101865143,-6.052963430012605,
1636316,"SPOUT RUN AT RT 621 NEAR MILLWOOD, VA",2025-11-17 07:15:00+00:00,north,6.97,16.080000000000016,0.4334577114427856,False,-6.442953020134235,-12.105926860025221,
1636316,"SPOUT RUN AT RT 621 NEAR MILLWOOD, VA",2025-11-17 07:30:00+00:00,north,6.97,16.080000000000016,0.4334577114427856,False,0.0,-12.105926860025221,
1636316,"SPOUT RUN AT RT 621 NEAR MILLWOOD, VA",2025-11-17 07:45:00+00:00,north,6.97,16.080000000000016,0.4334577114427856,False,0.0,-17.417061611374407,
1636316,"SPOUT RUN AT RT 621 NEAR MILLWOOD, VA",2025-11-17 08:00:00+00:00,north,7.45,16.080000000000016,0.46330845771144236,False,6.886657101865143,-6.052963430012605,
1636316,"SPOUT RUN AT RT 621 NEAR MILLWOOD, VA",2025-11-17 08:15:00+00:00,north,6.97,16.080000000000016,0.4334577114427856,False,0.0,-6.442953020134235,
1636316,"SPOUT RUN AT RT 621 NEAR MILLWOOD, VA",2025-11-17 08:30:00+00:00,north,6.97,16.080000000000016,0.4334577114427856,False,0.0,-6.442953020134235,
1636316,"SPOUT RUN AT RT 621 NEAR MILLWOOD, VA",2025-11-17 08:45:00+00:00,north,6.97,16.080000000000016,0.4334577114427856,False,0.0,-17.417061611374407,
1636316,"SPOUT RUN AT RT 621 NEAR MILLWOOD, VA",2025-11-17 09:00:00+00:00,north,7.93,16.080000000000016,0.493159203980099,False,6.4429530201342216,6.4429530201342216,
1636316,"SPOUT RUN AT RT 621 NEAR MILLWOOD, VA",2025-11-17 09:15:00+00:00,north,6.97,16.080000000000016,0.4334577114427856,False,0.0,-6.442953020134235,
1636316,"SPOUT RUN AT RT 621 NEAR MILLWOOD, VA",2025-11-17 09:30:00+00:00,north,7.45,16.080000000000016,0.46330845771144236,False,6.886657101865143,0.0,
1636316,"SPOUT RUN AT RT 621 NEAR MILLWOOD, VA",2025-11-17 09:45:00+00:00,north,7.45,16.080000000000016,0.46330845771144236,False,6.886657101865143,0.0,
1636316,"SPOUT RUN AT RT 621 NEAR MILLWOOD, VA",2025-11-17 10:00:00+00:00,north,8.44,16.080000000000016,0.5248756218905467,False,13.288590604026837,13.288590604026837,
1636316,"SPOUT RUN AT RT 621 NEAR MILLWOOD, VA",2025-11-17 10:15:00+00:00,north,7.45,16.080000000000016,0.46330845771144236,False,6.886657101865143,6.886657101865143,
1636316,"SPOUT RUN AT RT 621 NEAR MILLWOOD, VA",2025-11-17 10:30:00+00:00,north,7.45,16.080000000000016,0.46330845771144236,False,6.886657101865143,-6.052963430012605,
1636316,"SPOUT RUN AT RT 621 NEAR MILLWOOD, VA",2025-11-17 10:45:00+00:00,north,7.45,16.080000000000016,0.46330845771144236,False,6.886657101865143,0.0,
1636316,"SPOUT RUN AT RT 621 NEAR MILLWOOD, VA",2025-11-17 11:00:00+00:00,north,7.93,16.080000000000016,0.493159203980099,False,6.4429530201342216,6.4429530201342216,
1636316,"SPOUT RUN AT RT 621 NEAR MILLWOOD, VA",2025-11-17 11:15:00+00:00,north,7.45,16.080000000000016,0.46330845771144236,False,6.886657101865143,0.0,
1636316,"SPOUT RUN AT RT 621 NEAR MILLWOOD, VA",2025-11-17 11:30:00+00:00,north,7.45,16.080000000000016,0.46330845771144236,False,6.886657101865143,0.0,
1636316,"SPOUT RUN AT RT 621 NEAR MILLWOOD, VA",2025-11-17 11:45:00+00:00,north,7.45,16.080000000000016,0.46330845771144236,False,6.886657101865143,0.0,-16.852678571428577
1636316,"SPOUT RUN AT RT 621 NEAR MILLWOOD, VA",2025-11-17 12:00:00+00:00,north,7.93,16.080000000000016,0.493159203980099,False,0.0,6.4429530201342216,-6.042654028436017
1636316,"SPOUT RUN AT RT 621 NEAR MILLWOOD, VA",2025-11-17 12:15:00+00:00,north,7.45,16.080000000000016,0.46330845771144236,False,6.886657101865143,-6.052963430012605,-11.729857819905206
1636316,"SPOUT RUN AT RT 621 NEAR MILLWOOD, VA",2025-11-17 12:30:00+00:00,north,6.97,16.080000000000016,0.4334577114427856,False,-6.442953020134235,0.0,-17.417061611374407
1636316,"SPOUT RUN AT RT 621 NEAR MILLWOOD, VA",2025-11-17 12:45:00+00:00,north,7.45,16.080000000000016,0.46330845771144236,False,0.0,6.886657101865143,-16.852678571428577
1636316,"SPOUT RUN AT RT 621 NEAR MILLWOOD, VA",2025-11-17 13:00:00+00:00,north,7.93,16.080000000000016,0.493159203980099,False,-6.042654028436017,13.773314203730273,-6.042654028436017
1636316,"SPOUT RUN AT RT 621 NEAR MILLWOOD, VA",2025-11-17 13:15:00+00:00,north,7.45,16.080000000000016,0.46330845771144236,False,0.0,0.0,-11.729857819905206
1636316,"SPOUT RUN AT RT 621 NEAR MILLWOOD, VA",2025-11-17 13:30:00+00:00,north,7.45,16.080000000000016,0.46330845771144236,False,0.0,6.886657101865143,-11.729857819905206
1636316,"SPOUT RUN AT RT 621 NEAR MILLWOOD, VA",2025-11-17 13:45:00+00:00,north,7.45,16.080000000000016,0.46330845771144236,False,0.0,6.886657101865143,-16.852678571428577
1636316,"SPOUT RUN AT RT 621 NEAR MILLWOOD, VA",2025-11-17 14:00:00+00:00,north,7.93,16.080000000000016,0.493159203980099,False,0.0,13.773314203730273,-6.042654028436017
1636316,"SPOUT RUN AT RT 621 NEAR MILLWOOD, VA",2025-11-17 14:15:00+00:00,north,7.45,16.080000000000016,0.46330845771144236,False,0.0,6.886657101865143,-11.729857819905206
1636316,"SPOUT RUN AT RT 621 NEAR MILLWOOD, VA",2025-11-17 14:30:00+00:00,north,7.45,16.080000000000016,0.46330845771144236,False,0.0,6.886657101865143,-6.052963430012605
1636316,"SPOUT RUN AT RT 621 NEAR MILLWOOD, VA",2025-11-17 14:45:00+00:00,north,7.45,16.080000000000016,0.46330845771144236,False,0.0,6.886657101865143,-11.729857819905206
1636316,"SPOUT RUN AT RT 621 NEAR MILLWOOD, VA",2025-11-17 15:15:00+00:00,north,7.45,16.080000000000016,0.46330845771144236,False,-6.052963430012605,0.0,-6.052963430012605
1636316,"SPOUT RUN AT RT 621 NEAR MILLWOOD, VA",2025-11-17 15:30:00+00:00,north,7.45,16.080000000000016,0.46330845771144236,False,0.0,6.886657101865143,-6.052963430012605
1636316,"SPOUT RUN AT RT 621 NEAR MILLWOOD, VA",2025-11-17 15:45:00+00:00,north,7.45,16.080000000000016,0.46330845771144236,False,6.886657101865143,6.886657101865143,-6.052963430012605
1636690,"PINEY RUN NEAR LOVETTSVILLE, VA",2025-11-16 17:00:00+00:00,north,-999999.0,23.480000000000008,-42589.39522998295,False,,,
1636690,"PINEY RUN NEAR LOVETTSVILLE, VA",2025-11-16 17:05:00+00:00,north,-999999.0,23.480000000000008,-42589.39522998295,False,,,
1636690,"PINEY RUN NEAR LOVETTSVILLE, VA",2025-11-16 17:10:00+00:00,north,-999999.0,23.480000000000008,-42589.39522998295,False,,,
1636690,"PINEY RUN NEAR LOVETTSVILLE, VA",2025-11-16 17:15:00+00:00,north,-999999.0,23.480000000000008,-42589.39522998295,False,,,
1636690,"PINEY RUN NEAR LOVETTSVILLE, VA",2025-11-16 17:20:00+00:00,north,-999999.0,23.480000000000008,-42589.39522998295,False,,,
1636690,"PINEY RUN NEAR LOVETTSVILLE, VA",2025-11-16 17:25:00+00:00,north,-999999.0,23.480000000000008,-42589.39522998295,False,,,
1636690,"PINEY RUN NEAR LOVETTSVILLE, VA",2025-11-16 17:30:00+00:00,north,-999999.0,23.480000000000008,-42589.39522998295,False,,,
1636690,"PINEY RUN NEAR LOVETTSVILLE, VA",2025-11-16 17:35:00+00:00,north,-999999.0,23.480000000000008,-42589.39522998295,False,,,
1636690,"PINEY RUN NEAR LOVETTSVILLE, VA",2025-11-16 17:40:00+00:00,north,-999999.0,23.480000000000008,-42589.39522998295,False,,,
1636690,"PINEY RUN NEAR LOVETTSVILLE, VA",2025-11-16 17:45:00+00:00,north,-999999.0,23.480000000000008,-42589.39522998295,False,,,
1636690,"PINEY RUN NEAR LOVETTSVILLE, VA",2025-11-16 17:50:00+00:00,north,-999999.0,23.480000000000008,-42589.39522998295,False,,,
1636690,"PINEY RUN NEAR LOVETTSVILLE, VA",2025-11-16 17:55:00+00:00,north,-999999.0,23.480000000000008,-42589.39522998295,False,,,
1636690,"PINEY RUN NEAR LOVETTSVILLE, VA",2025-11-16 18:00:00+00:00,north,-999999.0,23.480000000000008,-42589.39522998295,False,-0.0,,
1636690,"PINEY RUN NEAR LOVETTSVILLE, VA",2025-11-16 18:05:00+00:00,north,-999999.0,23.480000000000008,-42589.39522998295,False,-0.0,,
1636690,"PINEY RUN NEAR LOVETTSVILLE, VA",2025-11-16 18:10:00+00:00,north,-999999.0,23.480000000000008,-42589.39522998295,False,-0.0,,
1636690,"PINEY RUN NEAR LOVETTSVILLE, VA",2025-11-16 18:15:00+00:00,north,-999999.0,23.480000000000008,-42589.39522998295,False,-0.0,,
1636690,"PINEY RUN NEAR LOVETTSVILLE, VA",2025-11-16 18:20:00+00:00,north,-999999.0,23.480000000000008,-42589.39522998295,False,-0.0,,
1636690,"PINEY RUN NEAR LOVETTSVILLE, VA",2025-11-16 18:25:00+00:00,north,-999999.0,23.480000000000008,-42589.39522998295,False,-0.0,,
1636690,"PINEY RUN NEAR LOVETTSVILLE, VA",2025-11-16 18:30:00+00:00,north,-999999.0,23.480000000000008,-42589.39522998295,False,-0.0,,
1636690,"PINEY RUN NEAR LOVETTSVILLE, VA",2025-11-16 18:35:00+00:00,north,-999999.0,23.480000000000008,-42589.39522998295,False,-0.0,,
1636690,"PINEY RUN NEAR LOVETTSVILLE, VA",2025-11-16 18:40:00+00:00,north,-999999.0,23.480000000000008,-42589.39522998295,False,-0.0,,
1636690,"PINEY RUN NEAR LOVETTSVILLE, VA",2025-11-16 18:45:00+00:00,north,-999999.0,23.480000000000008,-42589.39522998295,False,-0.0,,
1636690,"PINEY RUN NEAR LOVETTSVILLE, VA",2025-11-16 18:50:00+00:00,north,-999999.0,23.480000000000008,-42589.39522998295,False,-0.0,,
1636690,"PINEY RUN NEAR LOVETTSVILLE, VA",2025-11-16 18:55:00+00:00,north,-999999.0,23.480000000000008,-42589.39522998295,False,-0.0,,
1636690,"PINEY RUN NEAR LOVETTSVILLE, VA",2025-11-16 19:00:00+00:00,north,-999999.0,23.480000000000008,-42589.39522998295,False,-0.0,,
1636690,"PINEY RUN NEAR LOVETTSVILLE, VA",2025-11-16 19:05:00+00:00,north,-999999.0,23.480000000000008,-42589.39522998295,False,-0.0,,
1636690,"PINEY RUN NEAR LOVETTSVILLE, VA",2025-11-16 19:10:00+00:00,north,-999999.0,23.480000000000008,-42589.39522998295,False,-0.0,,
1636690,"PINEY RUN NEAR LOVETTSVILLE, VA",2025-11-16 19:15:00+00:00,north,-999999.0,23.480000000000008,-42589.39522998295,False,-0.0,,
1636690,"PINEY RUN NEAR LOVETTSVILLE, VA",2025-11-16 19:20:00+00:00,north,-999999.0,23.480000000000008,-42589.39522998295,False,-0.0,,
1636690,"PINEY RUN NEAR LOVETTSVILLE, VA",2025-11-16 19:25:00+00:00,north,-999999.0,23.480000000000008,-42589.39522998295,False,-0.0,,
1636690,"PINEY RUN NEAR LOVETTSVILLE, VA",2025-11-16 19:30:00+00:00,north,-999999.0,23.480000000000008,-42589.39522998295,False,-0.0,,
1636690,"PINEY RUN NEAR LOVETTSVILLE, VA",2025-11-16 19:35:00+00:00,north,-999999.0,23.480000000000008,-42589.39522998295,False,-0.0,,
1636690,"PINEY RUN NEAR LOVETTSVILLE, VA",2025-11-16 19:40:00+00:00,north,-999999.0,23.480000000000008,-42589.39522998295,False,-0.0,,
1636690,"PINEY RUN NEAR LOVETTSVILLE, VA",2025-11-16 19:45:00+00:00,north,-999999.0,23.480000000000008,-42589.39522998295,False,-0.0,,
1636690,"PINEY RUN NEAR LOVETTSVILLE, VA",2025-11-16 19:50:00+00:00,north,-999999.0,23.480000000000008,-42589.39522998295,False,-0.0,,
1636690,"PINEY RUN NEAR LOVETTSVILLE, VA",2025-11-16 19:55:00+00:00,north,-999999.0,23.480000000000008,-42589.39522998295,False,-0.0,,
1636690,"PINEY RUN NEAR LOVETTSVILLE, VA",2025-11-16 20:00:00+00:00,north,-999999.0,23.480000000000008,-42589.39522998295,False,-0.0,-0.0,
1636690,"PINEY RUN NEAR LOVETTSVILLE, VA",2025-11-16 20:05:00+00:00,north,-999999.0,23.480000000000008,-42589.39522998295,False,-0.0,-0.0,
1636690,"PINEY RUN NEAR LOVETTSVILLE, VA",2025-11-16 20:10:00+00:00,north,-999999.0,23.480000000000008,-42589.39522998295,False,-0.0,-0.0,
1636690,"PINEY RUN NEAR LOVETTSVILLE, VA",2025-11-16 20:15:00+00:00,north,-999999.0,23.480000000000008,-42589.39522998295,False,-0.0,-0.0,
1636690,"PINEY RUN NEAR LOVETTSVILLE, VA",2025-11-16 20:20:00+00:00,north,-999999.0,23.480000000000008,-42589.39522998295,False,-0.0,-0.0,
1636690,"PINEY RUN NEAR LOVETTSVILLE, VA",2025-11-16 20:25:00+00:00,north,-999999.0,23.480000000000008,-42589.39522998295,False,-0.0,-0.0,
1636690,"PINEY RUN NEAR LOVETTSVILLE, VA",2025-11-16 20:30:00+00:00,north,-999999.0,23.480000000000008,-42589.39522998295,False,-0.0,-0.0,
1636690,"PINEY RUN NEAR LOVETTSVILLE, VA",2025-11-16 20:35:00+00:00,north,-999999.0,23.480000000000008,-42589.39522998295,False,-0.0,-0.0,
1636690,"PINEY RUN NEAR LOVETTSVILLE, VA",2025-11-16 20:40:00+00:00,north,-999999.0,23.480000000000008,-42589.39522998295,False,-0.0,-0.0,
1636690,"PINEY RUN NEAR LOVETTSVILLE, VA",2025-11-16 20:45:00+00:00,north,-999999.0,23.480000000000008,-42589.39522998295,False,-0.0,-0.0,
1636690,"PINEY RUN NEAR LOVETTSVILLE, VA",2025-11-16 20:50:00+00:00,north,-999999.0,23.480000000000008,-42589.39522998295,False,-0.0,-0.0,
1636690,"PINEY RUN NEAR LOVETTSVILLE, VA",2025-11-16 20:55:00+00:00,north,-999999.0,23.480000000000008,-42589.39522998295,False,-0.0,-0.0,
1636690,"PINEY RUN NEAR LOVETTSVILLE, VA",2025-11-16 21:00:00+00:00,north,-999999.0,23.480000000000008,-42589.39522998295,False,-0.0,-0.0,
1636690,"PINEY RUN NEAR LOVETTSVILLE, VA",2025-11-16 21:05:00+00:00,north,-999999.0,23.480000000000008,-42589.39522998295,False,-0.0,-0.0,
1636690,"PINEY RUN NEAR LOVETTSVILLE, VA",2025-11-16 21:10:00+00:00,north,-999999.0,23.480000000000008,-42589.39522998295,False,-0.0,-0.0,
1636690,"PINEY RUN NEAR LOVETTSVILLE, VA",2025-11-16 21:15:00+00:00,north,-999999.0,23.480000000000008,-42589.39522998295,False,-0.0,-0.0,
1636690,"PINEY RUN NEAR LOVETTSVILLE, VA",2025-11-16 21:20:00+00:00,north,-999999.0,23.480000000000008,-42589.39522998295,False,-0.0,-0.0,
1636690,"PINEY RUN NEAR LOVETTSVILLE, VA",2025-11-16 21:25:00+00:00,north,-999999.0,23.480000000000008,-42589.39522998295,False,-0.0,-0.0,
1636690,"PINEY RUN NEAR LOVETTSVILLE, VA",2025-11-16 21:30:00+00:00,north,-999999.0,23.480000000000008,-42589.39522998295,False,-0.0,-0.0,
1636690,"PINEY RUN NEAR LOVETTSVILLE, VA",2025-11-16 21:35:00+00:00,north,-999999.0,23.480000000000008,-42589.39522998295,False,-0.0,-0.0,
1636690,"PINEY RUN NEAR LOVETTSVILLE, VA",2025-11-16 21:40:00+00:00,north,-999999.0,23.480000000000008,-42589.39522998295,False,-0.0,-0.0,
1636690,"PINEY RUN NEAR LOVETTSVILLE, VA",2025-11-16 21:45:00+00:00,north,-999999.0,23.480000000000008,-42589.39522998295,False,-0.0,-0.0,
1636690,"PINEY RUN NEAR LOVETTSVILLE, VA",2025-11-16 21:50:00+00:00,north,-999999.0,23.480000000000008,-42589.39522998295,False,-0.0,-0.0,
1636690,"PINEY RUN NEAR LOVETTSVILLE, VA",2025-11-16 21:55:00+00:00,north,-999999.0,23.480000000000008,-42589.39522998295,False,-0.0,-0.0,
1636690,"PINEY RUN NEAR LOVETTSVILLE, VA",2025-11-16 22:00:00+00:00,north,-999999.0,23.480000000000008,-42589.39522998295,False,-0.0,-0.0,
1636690,"PINEY RUN NEAR LOVETTSVILLE, VA",2025-11-16 22:05:00+00:00,north,-999999.0,23.480000000000008,-42589.39522998295,False,-0.0,-0.0,
1636690,"PINEY RUN NEAR LOVETTSVILLE, VA",2025-11-16 22:10:00+00:00,north,-999999.0,23.480000000000008,-42589.39522998295,False,-0.0,-0.0,
1636690,"PINEY RUN NEAR LOVETTSVILLE, VA",2025-11-16 22:15:00+00:00,north,-999999.0,23.480000000000008,-42589.39522998295,False,-0.0,-0.0,
1636690,"PINEY RUN NEAR LOVETTSVILLE, VA",2025-11-16 22:20:00+00:00,north,-999999.0,23.480000000000008,-42589.39522998295,False,-0.0,-0.0,
1636690,"PINEY RUN NEAR LOVETTSVILLE, VA",2025-11-16 22:25:00+00:00,north,-999999.0,23.480000000000008,-42589.39522998295,False,-0.0,-0.0,
1636690,"PINEY RUN NEAR LOVETTSVILLE, VA",2025-11-16 22:30:00+00:00,north,-999999.0,23.480000000000008,-42589.39522998295,False,-0.0,-0.0,
1636690,"PINEY RUN NEAR LOVETTSVILLE, VA",2025-11-16 22:35:00+00:00,north,-999999.0,23.480000000000008,-42589.39522998295,False,-0.0,-0.0,
1636690,"PINEY RUN NEAR LOVETTSVILLE, VA",2025-11-16 22:40:00+00:00,north,-999999.0,23.480000000000008,-42589.39522998295,False,-0.0,-0.0,
1636690,"PINEY RUN NEAR LOVETTSVILLE, VA",2025-11-16 22:45:00+00:00,north,-999999.0,23.480000000000008,-42589.39522998295,False,-0.0,-0.0,
1636690,"PINEY RUN NEAR LOVETTSVILLE, VA",2025-11-16 22:50:00+00:00,north,-999999.0,23.480000000000008,-42589.39522998295,False,-0.0,-0.0,
1636690,"PINEY RUN NEAR LOVETTSVILLE, VA",2025-11-16 22:55:00+00:00,north,-999999.0,23.480000000000008,-42589.39522998295,False,-0.0,-0.0,
1636690,"PINEY RUN NEAR LOVETTSVILLE, VA",2025-11-16 23:00:00+00:00,north,-999999.0,23.480000000000008,-42589.39522998295,False,-0.0,-0.0,-0.0
1636690,"PINEY RUN NEAR LOVETTSVILLE, VA",2025-11-16 23:05:00+00:00,north,-999999.0,23.480000000000008,-42589.39522998295,False,-0.0,-0.0,-0.0
1636690,"PINEY RUN NEAR LOVETTSVILLE, VA",2025-11-16 23:10:00+00:00,north,-999999.0,23.480000000000008,-42589.39522998295,False,-0.0,-0.0,-0.0
1636690,"PINEY RUN NEAR LOVETTSVILLE, VA",2025-11-16 23:15:00+00:00,north,-999999.0,23.480000000000008,-42589.39522998295,False,-0.0,-0.0,-0.0
1636690,"PINEY RUN NEAR LOVETTSVILLE, VA",2025-11-16 23:20:00+00:00,north,-999999.0,23.480000000000008,-42589.39522998295,False,-0.0,-0.0,-0.0
1636690,"PINEY RUN NEAR LOVETTSVILLE, VA",2025-11-16 23:25:00+00:00,north,-999999.0,23.480000000000008,-42589.39522998295,False,-0.0,-0.0,-0.0
1636690,"PINEY RUN NEAR LOVETTSVILLE, VA",2025-11-16 23:30:00+00:00,north,-999999.0,23.480000000000008,-42589.39522998295,False,-0.0,-0.0,-0.0
1636690,"PINEY RUN NEAR LOVETTSVILLE, VA",2025-11-16 23:35:00+00:00,north,-999999.0,23.480000000000008,-42589.39522998295,False,-0.0,-0.0,-0.0
1636690,"PINEY RUN NEAR LOVETTSVILLE, VA",2025-11-16 23:40:00+00:00,north,-999999.0,23.480000000000008,-42589.39522998295,False,-0.0,-0.0,-0.0
1636690,"PINEY RUN NEAR LOVETTSVILLE, VA",2025-11-16 23:45:00+00:00,north,-999999.0,23.480000000000008,-42589.39522998295,False,-0.0,-0.0,-0.0
1636690,"PINEY RUN NEAR LOVETTSVILLE, VA",2025-11-16 23:50:00+00:00,north,-999999.0,23.480000000000008,-42589.39522998295,False,-0.0,-0.0,-0.0
1636690,"PINEY RUN NEAR LOVETTSVILLE, VA",2025-11-16 23:55:00+00:00,north,-999999.0,23.480000000000008,-42589.39522998295,False,-0.0,-0.0,-0.0
1636690,"PINEY RUN NEAR LOVETTSVILLE, VA",2025-11-17 00:00:00+00:00,north,-999999.0,23.1,-43290.0,False,-0.0,-0.0,-0.0
1636690,"PINEY RUN NEAR LOVETTSVILLE, VA",2025-11-17 00:05:00+00:00,north,-999999.0,23.1,-43290.0,False,-0.0,-0.0,-0.0
1636690,"PINEY RUN NEAR LOVETTSVILLE, VA",2025-11-17 00:10:00+00:00,north,-999999.0,23.1,-43290.0,False,-0.0,-0.0,-0.0
1636690,"PINEY RUN NEAR LOVETTSVILLE, VA",2025-11-17 00:15:00+00:00,north,-999999.0,23.1,-43290.0,False,-0.0,-0.0,-0.0
1636690,"PINEY RUN NEAR LOVETTSVILLE, VA",2025-11-17 00:20:00+00:00,north,-999999.0,23.1,-43290.0,False,-0.0,-0.0,-0.0
1636690,"PINEY RUN NEAR LOVETTSVILLE, VA",2025-11-17 00:25:00+00:00,north,-999999.0,23.1,-43290.0,False,-0.0,-0.0,-0.0
1636690,"PINEY RUN NEAR LOVETTSVILLE, VA",2025-11-17 00:30:00+00:00,north,-999999.0,23.1,-43290.0,False,-0.0,-0.0,-0.0
1636690,"PINEY RUN NEAR LOVETTSVILLE, VA",2025-11-17 00:35:00+00:00,north,-999999.0,23.1,-43290.0,False,-0.0,-0.0,-0.0
1636690,"PINEY RUN NEAR LOVETTSVILLE, VA",2025-11-17 00:40:00+00:00,north,-999999.0,23.1,-43290.0,False,-0.0,-0.0,-0.0
1636690,"PINEY RUN NEAR LOVETTSVILLE, VA",2025-11-17 00:45:00+00:00,north,-999999.0,23.1,-43290.0,False,-0.0,-0.0,-0.0
1636690,"PINEY RUN NEAR LOVETTSVILLE, VA",2025-11-17 00:50:00+00:00,north,-999999.0,23.1,-43290.0,False,-0.0,-0.0,-0.0
1636690,"PINEY RUN NEAR LOVETTSVILLE, VA",2025-11-17 00:55:00+00:00,north,-999999.0,23.1,-43290.0,False,-0.0,-0.0,-0.0
1636690,"PINEY RUN NEAR LOVETTSVILLE, VA",2025-11-17 01:00:00+00:00,north,-999999.0,23.1,-43290.0,False,-0.0,-0.0,-0.0
1636690,"PINEY RUN NEAR LOVETTSVILLE, VA",2025-11-17 01:05:00+00:00,north,-999999.0,23.1,-43290.0,False,-0.0,-0.0,-0.0
1636690,"PINEY RUN NEAR LOVETTSVILLE, VA",2025-11-17 01:10:00+00:00,north,-999999.0,23.1,-43290.0,False,-0.0,-0.0,-0.0
1636690,"PINEY RUN NEAR LOVETTSVILLE, VA",2025-11-17 01:15:00+00:00,north,-999999.0,23.1,-43290.0,False,-0.0,-0.0,-0.0
1636690,"PINEY RUN NEAR LOVETTSVILLE, VA",2025-11-17 01:20:00+00:00,north,-999999.0,23.1,-43290.0,False,-0.0,-0.0,-0.0
1636690,"PINEY RUN NEAR LOVETTSVILLE, VA",2025-11-17 01:25:00+00:00,north,-999999.0,23.1,-43290.0,False,-0.0,-0.0,-0.0
1636690,"PINEY RUN NEAR LOVETTSVILLE, VA",2025-11-17 01:30:00+00:00,north,-999999.0,23.1,-43290.0,False,-0.0,-0.0,-0.0
1636690,"PINEY RUN NEAR LOVETTSVILLE, VA",2025-11-17 01:35:00+00:00,north,-999999.0,23.1,-43290.0,False,-0.0,-0.0,-0.0
1636690,"PINEY RUN NEAR LOVETTSVILLE, VA",2025-11-17 01:40:00+00:00,north,-999999.0,23.1,-43290.0,False,-0.0,-0.0,-0.0
1636690,"PINEY RUN NEAR LOVETTSVILLE, VA",2025-11-17 01:45:00+00:00,north,-999999.0,23.1,-43290.0,False,-0.0,-0.0,-0.0
1636690,"PINEY RUN NEAR LOVETTSVILLE, VA",2025-11-17 01:50:00+00:00,north,-999999.0,23.1,-43290.0,False,-0.0,-0.0,-0.0
1636690,"PINEY RUN NEAR LOVETTSVILLE, VA",2025-11-17 01:55:00+00:00,north,-999999.0,23.1,-43290.0,False,-0.0,-0.0,-0.0
1636690,"PINEY RUN NEAR LOVETTSVILLE, VA",2025-11-17 02:00:00+00:00,north,-999999.0,23.1,-43290.0,False,-0.0,-0.0,-0.0
1636690,"PINEY RUN NEAR LOVETTSVILLE, VA",2025-11-17 02:05:00+00:00,north,-999999.0,23.1,-43290.0,False,-0.0,-0.0,-0.0
